Date,Price,Open,High,Low,Vol.,Change %
1-Dec-19,0.22483,0.22548,0.22556,0.21876,1.25B,-0.29%
30-Nov-19,0.22548,0.23006,0.23186,0.2238,1.12B,-1.98%
29-Nov-19,0.23004,0.22313,0.23225,0.2227,1.44B,3.11%
28-Nov-19,0.22311,0.22404,0.22914,0.22269,1.32B,-0.42%
27-Nov-19,0.22404,0.22074,0.22933,0.2129,1.86B,1.51%
26-Nov-19,0.22072,0.21786,0.22186,0.21379,1.52B,1.32%
25-Nov-19,0.21785,0.22022,0.22435,0.20268,2.86B,-1.08%
24-Nov-19,0.22023,0.23401,0.23455,0.21928,1.40B,-5.88%
23-Nov-19,0.234,0.23021,0.23537,0.2257,1.54B,1.65%
22-Nov-19,0.2302,0.24337,0.24569,0.22215,2.42B,-5.41%
21-Nov-19,0.24337,0.25027,0.25347,0.23698,1.76B,-2.75%
20-Nov-19,0.25025,0.25387,0.25816,0.24828,1.37B,-1.42%
19-Nov-19,0.25386,0.25197,0.25628,0.24355,1.51B,0.74%
18-Nov-19,0.25199,0.26303,0.2631,0.24256,1.53B,-4.20%
17-Nov-19,0.26303,0.26219,0.26591,0.25932,1.25B,0.32%
16-Nov-19,0.26219,0.26064,0.26398,0.25937,1.25B,0.60%
15-Nov-19,0.26063,0.26823,0.27217,0.25399,1.72B,-2.83%
14-Nov-19,0.26823,0.27216,0.27269,0.26413,1.26B,-1.44%
13-Nov-19,0.27215,0.27215,0.2753,0.2703,1.29B,0.01%
12-Nov-19,0.27212,0.27429,0.27623,0.26823,1.56B,-0.79%
11-Nov-19,0.27429,0.27918,0.28105,0.27009,1.53B,-1.75%
10-Nov-19,0.27919,0.27987,0.2837,0.27684,1.61B,-0.24%
9-Nov-19,0.27987,0.27553,0.2814,0.27471,1.49B,1.58%
8-Nov-19,0.27553,0.29055,0.29084,0.27188,2.19B,-5.18%
7-Nov-19,0.29056,0.31019,0.31422,0.27712,2.64B,-6.32%
6-Nov-19,0.31018,0.3006,0.3128,0.29708,1.73B,3.19%
5-Nov-19,0.30058,0.29879,0.30416,0.29563,1.87B,0.60%
4-Nov-19,0.29879,0.29029,0.29982,0.28928,1.72B,2.93%
